fecha,provincia,codigo_indec_provincia,departamento,codigo_indec_departamento,localidad,codigo_indec_localidad,origen_de_financiamiento,tipo,ultima_actualizacion,total,positivos
2020-04-23,CABA,2,COMUNA 2,2,RECOLETA,10,Privado,Privado,2020-06-15,182,32.0
2020-04-23,CABA,2,COMUNA 2,2,RECOLETA,10,Público,Municipal,2020-06-15,75,5.0
2020-04-23,CABA,2,COMUNA 2,2,RECOLETA,10,Público,Universitario público,2020-06-15,203,33.0
2020-04-23,CABA,2,COMUNA 3,3,BALVANERA,10,Privado,Privado,2020-06-15,4,1.0
2020-04-23,CABA,2,COMUNA 3,3,BALVANERA,10,Privado,Obra social,2020-06-15,2,1.0
2020-04-23,CABA,2,COMUNA 4,4,BARRACAS,10,Privado,Privado,2020-06-15,7,
2020-04-23,CABA,2,COMUNA 4,4,BARRACAS,10,Público,Municipal,2020-06-15,14,1.0
2020-04-23,CABA,2,COMUNA 4,4,PARQUE PATRICIOS,10,Privado,Privado,2020-06-15,7,1.0
2020-04-23,CABA,2,COMUNA 4,4,PARQUE PATRICIOS,10,Público,Nacional,2020-06-15,203,16.0
2020-04-23,CABA,2,COMUNA 4,4,PARQUE PATRICIOS,10,Público,Municipal,2020-06-15,52,12.0
2020-04-23,CABA,2,COMUNA 4,4,PARQUE PATRICIOS,10,Público,FFAA/Seguridad,2020-06-15,9,
2020-04-23,CABA,2,COMUNA 5,5,ALMAGRO,10,Privado,Privado,2020-06-15,44,4.0
2020-04-23,CABA,2,COMUNA 5,5,ALMAGRO,10,Privado,Obra social,2020-06-15,1,
2020-04-23,CABA,2,COMUNA 5,5,BOEDO,10,Privado,Privado,2020-06-15,38,5.0
2020-04-23,CABA,2,COMUNA 6,6,CABALLITO,10,Público,Municipal,2020-06-15,24,8.0
2020-04-23,CABA,2,COMUNA 6,6,CABALLITO,10,Público,FFAA/Seguridad,2020-06-15,11,2.0
2020-04-23,CABA,2,COMUNA 13,13,BELGRANO,10,Privado,Privado,2020-06-15,1,
2020-04-23,CABA,2,COMUNA 14,14,PALERMO,10,Privado,Privado,2020-06-15,66,10.0
2020-04-23,CABA,2,COMUNA 14,14,PALERMO,10,Público,FFAA/Seguridad,2020-06-15,4,
2020-04-23,CABA,2,COMUNA 15,15,PARQUE CHAS,10,Público,Municipal,2020-06-15,12,2.0
2020-04-23,CABA,2,COMUNA 15,15,VILLA CRESPO,10,Privado,Privado,2020-06-15,35,6.0
2020-04-23,Buenos Aires,6,La Plata,441,LA PLATA,30,Público,Provincial,2020-06-15,68,11.0
2020-04-23,Buenos Aires,6,Malvinas Argentinas,515,PABLO NOGUES,60,Público,Municipal,2020-06-15,97,2.0
2020-04-23,Buenos Aires,6,Avellaneda,35,WILDE,10,Público,Provincial,2020-06-15,30,4.0
2020-04-23,Buenos Aires,6,Pilar,638,PRESIDENTE DERQUI,40,Privado,Privado,2020-06-15,17,2.0
2020-04-23,Buenos Aires,6,General Pueyrredón,357,MAR DEL PLATA,110,Privado,Privado,2020-06-15,1,1.0
2020-04-23,Buenos Aires,6,General Pueyrredón,357,MAR DEL PLATA,110,Público,Nacional,2020-06-15,23,
2020-04-23,Buenos Aires,6,Lanús,434,VALENTIN ALSINA,10,Público,Provincial,2020-06-15,70,3.0
2020-04-23,Buenos Aires,6,Morón,568,MORON,10,Privado,Privado,2020-06-15,1,
2020-04-23,Buenos Aires,6,Morón,568,VILLA SARMIENTO,10,Público,Nacional,2020-06-15,137,10.0
2020-04-23,Buenos Aires,6,Azul,49,AZUL,20,Público,Provincial,2020-06-15,10,
2020-04-23,Buenos Aires,6,San Isidro,756,SAN ISIDRO,10,Privado,Privado,2020-06-15,1,1.0
2020-04-23,Buenos Aires,6,Junín,413,JUNIN,50,Público,Provincial,2020-06-15,10,
2020-04-23,Buenos Aires,6,Vicente López,861,OLIVOS,10,Privado,Privado,2020-06-15,10,
2020-04-23,Buenos Aires,6,Bahía Blanca,56,BAHIA BLANCA,10,Privado,Privado,2020-06-15,37,2.0
2020-04-23,Buenos Aires,6,Bahía Blanca,56,BAHIA BLANCA,10,Público,Provincial,2020-06-15,4,
2020-04-23,Buenos Aires,6,Pergamino,623,PERGAMINO,100,Público,Nacional,2020-06-15,14,
2020-04-23,Buenos Aires,6,Florencio Varela,274,FLORENCIO VARELA,10,Privado,Mixta,2020-06-15,32,2.0
2020-04-23,Buenos Aires,6,Tandil,791,TANDIL,50,Público,Universitario público,2020-06-15,6,
2020-04-23,Buenos Aires,6,Esteban Echeverría,260,MONTE GRANDE,10,Privado,Privado,2020-06-15,1,
2020-04-23,Catamarca,10,Capital,49,SAN FERNANDO DEL VALLE DE CATAMARCA,30,Público,Provincial,2020-06-15,11,
2020-04-23,Chaco,22,San Fernando,140,RESISTENCIA,60,Público,Provincial,2020-06-15,158,8.0
2020-04-23,Chaco,22,Bermejo,14,PUERTO BERMEJO VIEJO,60,Público,Provincial,2020-06-15,2,
2020-04-23,Chubut,26,Escalante,21,COMODORO RIVADAVIA,30,Público,Provincial,2020-06-15,7,
2020-04-23,Córdoba,14,Capital,14,CORDOBA,10,Privado,Privado,2020-06-15,13,1.0
2020-04-23,Córdoba,14,Capital,14,CORDOBA,10,Público,Provincial,2020-06-15,315,2.0
2020-04-23,Corrientes,18,Capital,21,CORRIENTES,20,Público,Provincial,2020-06-15,26,2.0
2020-04-23,Entre Ríos,30,Paraná,84,PARANA,160,Público,Provincial,2020-06-15,22,
2020-04-23,Formosa,34,Formosa,14,FORMOSA,20,Público,Provincial,2020-06-15,5,
2020-04-23,Jujuy,38,Dr. Manuel Belgrano,21,SAN SALVADOR DE JUJUY,60,Público,Provincial,2020-06-15,17,
2020-04-23,La Pampa,42,Capital,21,SANTA ROSA,20,Público,Provincial,2020-06-15,3,
2020-04-23,La Rioja,46,Capital,14,LA RIOJA,10,Privado,Privado,2020-06-15,1,
2020-04-23,La Rioja,46,Capital,14,LA RIOJA,10,Público,Provincial,2020-06-15,11,2.0
2020-04-23,La Rioja,46,Capital,14,LA RIOJA,10,Público,Universitario público,2020-06-15,1,
2020-04-23,Mendoza,50,Capital,7,3A. SECCION,10,Público,Provincial,2020-06-15,3,1.0
2020-04-23,Mendoza,50,Capital,7,7A. SECCION,10,Público,Provincial,2020-06-15,4,
2020-04-23,Mendoza,50,Guaymallén,28,GUAYMALLEN,20,Público,Provincial,2020-06-15,9,1.0
2020-04-23,Mendoza,50,Guaymallén,28,SAN JOSE,20,Privado,Privado,2020-06-15,1,
2020-04-23,Mendoza,50,Godoy Cruz,21,GODOY CRUZ,10,Público,Provincial,2020-06-15,11,1.0
2020-04-23,Mendoza,50,San Rafael,105,SAN RAFAEL  (CIUDAD DE SAN RAFAEL),210,Público,Provincial,2020-06-15,3,
2020-04-23,Misiones,54,Capital,28,POSADAS (MUNICIPIO DE POSADAS),30,Público,Provincial,2020-06-15,25,
2020-04-23,Neuquén,58,Confluencia,35,NEUQUEN,70,Privado,Privado,2020-06-15,6,
2020-04-23,Neuquén,58,Confluencia,35,NEUQUEN,70,Público,Provincial,2020-06-15,40,6.0
2020-04-23,Río Negro,62,Adolfo Alsina,7,VIEDMA,90,Público,Provincial,2020-06-15,18,1.0
2020-04-23,Río Negro,62,General Roca,42,CIPOLLETTI,400,Privado,Privado,2020-06-15,1,
2020-04-23,Río Negro,62,General Roca,42,GENERAL ROCA,450,Privado,Privado,2020-06-15,12,1.0
2020-04-23,Río Negro,62,Bariloche,21,SAN CARLOS DE BARILOCHE,60,Público,Provincial,2020-06-15,35,7.0
2020-04-23,Salta,66,Capital,28,SALTA,50,Público,Provincial,2020-06-15,6,
2020-04-23,San Juan,70,Capital,28,SAN JUAN,10,Público,Provincial,2020-06-15,7,
2020-04-23,San Luis,74,La Capital,56,SAN LUIS,150,Público,Provincial,2020-06-15,6,
2020-04-23,Santa Cruz,78,Güer Aike,21,RIO GALLEGOS,40,Público,Provincial,2020-06-15,5,
2020-04-23,Santa Fe,82,General López,42,VENADO TUERTO,290,Privado,Privado,2020-06-15,15,
2020-04-23,Santa Fe,82,La Capital,63,SANTA FE,170,Público,Provincial,2020-06-15,44,4.0
2020-04-23,Santa Fe,82,Rosario,84,ROSARIO,270,Privado,Privado,2020-06-15,26,3.0
2020-04-23,Santa Fe,82,Rosario,84,ROSARIO,270,Público,Municipal,2020-06-15,114,9.0
2020-04-23,Santiago del Estero,86,Capital,49,SANTIAGO DEL ESTERO,110,Público,Provincial,2020-06-15,7,
2020-04-23,Tierra del Fuego,94,Ushuaia,14,USHUAIA,20,Público,Provincial,2020-06-15,12,1.0
2020-04-23,Tucumán,90,Capital,84,SAN MIGUEL DE TUCUMAN,10,Público,Provincial,2020-06-15,89,1.0
2020-04-24,CABA,2,COMUNA 1,1,RETIRO,10,Privado,Privado,2020-06-15,14,1.0
2020-04-24,CABA,2,COMUNA 1,1,SAN TELMO,10,Privado,Privado,2020-06-15,20,1.0
2020-04-24,CABA,2,COMUNA 2,2,RECOLETA,10,Privado,Privado,2020-06-15,222,40.0
2020-04-24,CABA,2,COMUNA 2,2,RECOLETA,10,Público,Municipal,2020-06-15,72,21.0
2020-04-24,CABA,2,COMUNA 2,2,RECOLETA,10,Público,Universitario público,2020-06-15,286,30.0
2020-04-24,CABA,2,COMUNA 3,3,BALVANERA,10,Privado,Privado,2020-06-15,10,
2020-04-24,CABA,2,COMUNA 4,4,BARRACAS,10,Privado,Privado,2020-06-15,4,1.0
2020-04-24,CABA,2,COMUNA 4,4,BARRACAS,10,Público,Municipal,2020-06-15,22,1.0
2020-04-24,CABA,2,COMUNA 4,4,PARQUE PATRICIOS,10,Privado,Privado,2020-06-15,16,2.0
2020-04-24,CABA,2,COMUNA 4,4,PARQUE PATRICIOS,10,Público,Nacional,2020-06-15,161,20.0
2020-04-24,CABA,2,COMUNA 4,4,PARQUE PATRICIOS,10,Público,Municipal,2020-06-15,47,17.0
2020-04-24,CABA,2,COMUNA 4,4,PARQUE PATRICIOS,10,Público,FFAA/Seguridad,2020-06-15,21,
2020-04-24,CABA,2,COMUNA 5,5,ALMAGRO,10,Privado,Privado,2020-06-15,51,1.0
2020-04-24,CABA,2,COMUNA 5,5,BOEDO,10,Privado,Privado,2020-06-15,24,9.0
2020-04-24,CABA,2,COMUNA 6,6,CABALLITO,10,Público,Municipal,2020-06-15,21,7.0
2020-04-24,CABA,2,COMUNA 6,6,CABALLITO,10,Público,FFAA/Seguridad,2020-06-15,8,1.0
2020-04-24,CABA,2,COMUNA 7,7,FLORES,10,Privado,Privado,2020-06-15,12,
2020-04-24,CABA,2,COMUNA 13,13,BELGRANO,10,Privado,Privado,2020-06-15,2,
2020-04-24,CABA,2,COMUNA 14,14,PALERMO,10,Privado,Privado,2020-06-15,87,1.0
2020-04-24,CABA,2,COMUNA 15,15,CHACARITA,10,Privado,Privado,2020-06-15,2,
2020-04-24,CABA,2,COMUNA 15,15,PARQUE CHAS,10,Público,Municipal,2020-06-15,20,
2020-04-24,CABA,2,COMUNA 15,15,VILLA CRESPO,10,Privado,Privado,2020-06-15,63,9.0
2020-04-24,Buenos Aires,6,La Plata,441,LA PLATA,30,Público,Provincial,2020-06-15,114,12.0
2020-04-24,Buenos Aires,6,Malvinas Argentinas,515,PABLO NOGUES,60,Público,Municipal,2020-06-15,98,9.0
2020-04-24,Buenos Aires,6,Avellaneda,35,WILDE,10,Público,Provincial,2020-06-15,45,5.0
2020-04-24,Buenos Aires,6,Pilar,638,PRESIDENTE DERQUI,40,Privado,Privado,2020-06-15,19,
2020-04-24,Buenos Aires,6,General Pueyrredón,357,MAR DEL PLATA,110,Público,Nacional,2020-06-15,19,
2020-04-24,Buenos Aires,6,Lanús,434,VALENTIN ALSINA,10,Público,Provincial,2020-06-15,81,4.0
2020-04-24,Buenos Aires,6,Morón,568,VILLA SARMIENTO,10,Público,Nacional,2020-06-15,36,5.0
2020-04-24,Buenos Aires,6,La Matanza,427,RAMOS MEJIA,10,Privado,Privado,2020-06-15,1,
2020-04-24,Buenos Aires,6,Azul,49,AZUL,20,Público,Provincial,2020-06-15,9,
2020-04-24,Buenos Aires,6,Junín,413,JUNIN,50,Público,Provincial,2020-06-15,6,
2020-04-24,Buenos Aires,6,Vicente López,861,OLIVOS,10,Privado,Privado,2020-06-15,11,
2020-04-24,Buenos Aires,6,Bahía Blanca,56,BAHIA BLANCA,10,Privado,Privado,2020-06-15,69,
2020-04-24,Buenos Aires,6,Bahía Blanca,56,BAHIA BLANCA,10,Privado,Obra social,2020-06-15,6,
2020-04-24,Buenos Aires,6,Bahía Blanca,56,BAHIA BLANCA,10,Público,Provincial,2020-06-15,27,
2020-04-24,Buenos Aires,6,Pergamino,623,PERGAMINO,100,Público,Nacional,2020-06-15,12,
2020-04-24,Buenos Aires,6,Florencio Varela,274,FLORENCIO VARELA,10,Privado,Mixta,2020-06-15,107,18.0
2020-04-24,Buenos Aires,6,Quilmes,658,QUILMES OESTE,10,Privado,Privado,2020-06-15,2,
2020-04-24,Buenos Aires,6,Tandil,791,TANDIL,50,Público,Universitario público,2020-06-15,9,2.0
2020-04-24,Buenos Aires,6,Esteban Echeverría,260,MONTE GRANDE,10,Privado,Privado,2020-06-15,3,
2020-04-24,Chaco,22,San Fernando,140,RESISTENCIA,60,Público,Provincial,2020-06-15,165,24.0
2020-04-24,Chaco,22,Bermejo,14,PUERTO BERMEJO VIEJO,60,Público,Provincial,2020-06-15,1,1.0
2020-04-24,Chubut,26,Rawson,77,TRELEW,40,Público,Provincial,2020-06-15,7,
2020-04-24,Chubut,26,Futaleufú,35,ESQUEL,30,Público,Provincial,2020-06-15,3,
2020-04-24,Córdoba,14,Capital,14,CORDOBA,10,Privado,Privado,2020-06-15,22,
2020-04-24,Córdoba,14,Capital,14,CORDOBA,10,Público,Provincial,2020-06-15,217,9.0
2020-04-24,Corrientes,18,Capital,21,CORRIENTES,20,Privado,Privado,2020-06-15,1,
2020-04-24,Corrientes,18,Capital,21,CORRIENTES,20,Público,Provincial,2020-06-15,26,2.0
2020-04-24,Entre Ríos,30,Paraná,84,PARANA,160,Público,Provincial,2020-06-15,12,1.0
2020-04-24,Formosa,34,Formosa,14,FORMOSA,20,Público,Provincial,2020-06-15,5,
2020-04-24,Jujuy,38,Dr. Manuel Belgrano,21,SAN SALVADOR DE JUJUY,60,Público,Provincial,2020-06-15,26,
2020-04-24,La Pampa,42,Capital,21,SANTA ROSA,20,Público,Provincial,2020-06-15,4,
2020-04-24,La Rioja,46,Capital,14,LA RIOJA,10,Público,Provincial,2020-06-15,31,7.0
2020-04-24,La Rioja,46,Capital,14,LA RIOJA,10,Público,Universitario público,2020-06-15,1,
2020-04-24,Mendoza,50,Capital,7,3A. SECCION,10,Público,Provincial,2020-06-15,11,2.0
2020-04-24,Mendoza,50,Capital,7,7A. SECCION,10,Público,Provincial,2020-06-15,11,1.0
2020-04-24,Mendoza,50,Guaymallén,28,GUAYMALLEN,20,Público,Provincial,2020-06-15,3,1.0
2020-04-24,Mendoza,50,Godoy Cruz,21,GODOY CRUZ,10,Público,Provincial,2020-06-15,15,2.0
2020-04-24,Mendoza,50,San Rafael,105,SAN RAFAEL  (CIUDAD DE SAN RAFAEL),210,Público,Provincial,2020-06-15,6,
2020-04-24,Misiones,54,Capital,28,POSADAS (MUNICIPIO DE POSADAS),30,Público,Provincial,2020-06-15,22,
2020-04-24,Neuquén,58,Confluencia,35,NEUQUEN,70,Privado,Privado,2020-06-15,8,1.0
2020-04-24,Neuquén,58,Confluencia,35,NEUQUEN,70,Público,Provincial,2020-06-15,27,3.0
2020-04-24,Río Negro,62,Adolfo Alsina,7,VIEDMA,90,Público,Provincial,2020-06-15,11,2.0
2020-04-24,Río Negro,62,General Roca,42,CIPOLLETTI,400,Privado,Privado,2020-06-15,2,
2020-04-24,Río Negro,62,General Roca,42,GENERAL ROCA,450,Privado,Privado,2020-06-15,14,4.0
2020-04-24,Río Negro,62,Bariloche,21,SAN CARLOS DE BARILOCHE,60,Público,Provincial,2020-06-15,29,1.0
2020-04-24,Salta,66,Capital,28,SALTA,50,Público,Provincial,2020-06-15,7,
2020-04-24,San Juan,70,Capital,28,SAN JUAN,10,Público,Provincial,2020-06-15,3,
2020-04-24,San Luis,74,La Capital,56,SAN LUIS,150,Público,Provincial,2020-06-15,10,
2020-04-24,Santa Cruz,78,Güer Aike,21,RIO GALLEGOS,40,Público,Provincial,2020-06-15,9,1.0
2020-04-24,Santa Cruz,78,Lago Argentino,28,EL CALAFATE,10,Público,Nacional,2020-06-15,4,1.0
2020-04-24,Santa Fe,82,General López,42,VENADO TUERTO,290,Privado,Privado,2020-06-15,10,
2020-04-24,Santa Fe,82,La Capital,63,SANTA FE,170,Público,Provincial,2020-06-15,21,
2020-04-24,Santa Fe,82,Rosario,84,ROSARIO,270,Privado,Privado,2020-06-15,21,
2020-04-24,Santa Fe,82,Rosario,84,ROSARIO,270,Público,Municipal,2020-06-15,163,7.0
2020-04-24,Santiago del Estero,86,Capital,49,SANTIAGO DEL ESTERO,110,Público,Provincial,2020-06-15,8,
2020-04-24,Tierra del Fuego,94,Ushuaia,14,USHUAIA,20,Público,Provincial,2020-06-15,37,3.0
2020-04-24,Tucumán,90,Capital,84,SAN MIGUEL DE TUCUMAN,10,Público,Provincial,2020-06-15,87,
2020-04-25,CABA,2,COMUNA 1,1,RETIRO,10,Privado,Privado,2020-06-15,8,2.0
2020-04-25,CABA,2,COMUNA 1,1,SAN TELMO,10,Privado,Privado,2020-06-15,6,1.0
2020-04-25,CABA,2,COMUNA 2,2,RECOLETA,10,Privado,Privado,2020-06-15,225,15.0
2020-04-25,CABA,2,COMUNA 2,2,RECOLETA,10,Público,Municipal,2020-06-15,119,10.0
2020-04-25,CABA,2,COMUNA 2,2,RECOLETA,10,Público,Universitario público,2020-06-15,253,74.0
2020-04-25,CABA,2,COMUNA 4,4,BARRACAS,10,Privado,Privado,2020-06-15,10,1.0
2020-04-25,CABA,2,COMUNA 4,4,BARRACAS,10,Público,Municipal,2020-06-15,22,2.0
2020-04-25,CABA,2,COMUNA 4,4,PARQUE PATRICIOS,10,Privado,Privado,2020-06-15,1,
2020-04-25,CABA,2,COMUNA 4,4,PARQUE PATRICIOS,10,Público,Nacional,2020-06-15,217,24.0
2020-04-25,CABA,2,COMUNA 4,4,PARQUE PATRICIOS,10,Público,Municipal,2020-06-15,37,4.0
2020-04-25,CABA,2,COMUNA 4,4,PARQUE PATRICIOS,10,Público,FFAA/Seguridad,2020-06-15,14,1.0
2020-04-25,CABA,2,COMUNA 5,5,ALMAGRO,10,Privado,Privado,2020-06-15,28,
2020-04-25,CABA,2,COMUNA 5,5,BOEDO,10,Privado,Privado,2020-06-15,19,5.0
2020-04-25,CABA,2,COMUNA 6,6,CABALLITO,10,Público,Municipal,2020-06-15,7,
2020-04-25,CABA,2,COMUNA 6,6,CABALLITO,10,Público,FFAA/Seguridad,2020-06-15,8,1.0
2020-04-25,CABA,2,COMUNA 7,7,FLORES,10,Privado,Privado,2020-06-15,21,19.0
2020-04-25,CABA,2,COMUNA 8,8,VILLA SOLDATI,10,Público,Municipal,2020-06-15,1,
2020-04-25,CABA,2,COMUNA 14,14,PALERMO,10,Privado,Privado,2020-06-15,37,1.0
2020-04-25,CABA,2,COMUNA 15,15,CHACARITA,10,Privado,Privado,2020-06-15,1,
2020-04-25,CABA,2,COMUNA 15,15,PARQUE CHAS,10,Público,Municipal,2020-06-15,7,1.0
2020-04-25,CABA,2,COMUNA 15,15,VILLA CRESPO,10,Privado,Privado,2020-06-15,2,
2020-04-25,Buenos Aires,6,La Plata,441,LA PLATA,30,Público,Provincial,2020-06-15,83,6.0
2020-04-25,Buenos Aires,6,Malvinas Argentinas,515,PABLO NOGUES,60,Público,Municipal,2020-06-15,71,8.0
2020-04-25,Buenos Aires,6,Avellaneda,35,WILDE,10,Público,Provincial,2020-06-15,6,3.0
2020-04-25,Buenos Aires,6,Pilar,638,PRESIDENTE DERQUI,40,Privado,Privado,2020-06-15,15,1.0
2020-04-25,Buenos Aires,6,General Pueyrredón,357,MAR DEL PLATA,110,Privado,Privado,2020-06-15,1,
2020-04-25,Buenos Aires,6,General Pueyrredón,357,MAR DEL PLATA,110,Público,Nacional,2020-06-15,47,
2020-04-25,Buenos Aires,6,Lanús,434,VALENTIN ALSINA,10,Público,Provincial,2020-06-15,92,10.0
2020-04-25,Buenos Aires,6,Morón,568,VILLA SARMIENTO,10,Público,Nacional,2020-06-15,54,1.0
2020-04-25,Buenos Aires,6,Lomas de Zamora,490,TEMPERLEY,10,Privado,Privado,2020-06-15,2,
2020-04-25,Buenos Aires,6,Azul,49,AZUL,20,Público,Provincial,2020-06-15,6,
2020-04-25,Buenos Aires,6,Junín,413,JUNIN,50,Público,Provincial,2020-06-15,15,1.0
2020-04-25,Buenos Aires,6,Vicente López,861,OLIVOS,10,Privado,Privado,2020-06-15,2,
2020-04-25,Buenos Aires,6,Hurlingham,408,HURLINGHAM,10,Público,Nacional,2020-06-15,21,
2020-04-25,Buenos Aires,6,Bahía Blanca,56,BAHIA BLANCA,10,Privado,Privado,2020-06-15,43,1.0
2020-04-25,Buenos Aires,6,Bahía Blanca,56,BAHIA BLANCA,10,Privado,Obra social,2020-06-15,1,
2020-04-25,Buenos Aires,6,Bahía Blanca,56,BAHIA BLANCA,10,Público,Provincial,2020-06-15,20,2.0
2020-04-25,Buenos Aires,6,Pergamino,623,PERGAMINO,100,Público,Nacional,2020-06-15,17,1.0
2020-04-25,Buenos Aires,6,Florencio Varela,274,FLORENCIO VARELA,10,Privado,Mixta,2020-06-15,52,7.0
2020-04-25,Buenos Aires,6,Tandil,791,TANDIL,50,Público,Universitario público,2020-06-15,3,
2020-04-25,Catamarca,10,Capital,49,SAN FERNANDO DEL VALLE DE CATAMARCA,30,Público,Provincial,2020-06-15,5,
2020-04-25,Chaco,22,San Fernando,140,RESISTENCIA,60,Público,Provincial,2020-06-15,74,7.0
2020-04-25,Chubut,26,Biedma,7,PUERTO MADRYN,20,Privado,Privado,2020-06-15,5,
2020-04-25,Chubut,26,Escalante,21,COMODORO RIVADAVIA,30,Público,Provincial,2020-06-15,10,
2020-04-25,Córdoba,14,Capital,14,CORDOBA,10,Privado,Privado,2020-06-15,12,2.0
2020-04-25,Córdoba,14,Capital,14,CORDOBA,10,Público,Provincial,2020-06-15,183,8.0
2020-04-25,Corrientes,18,Capital,21,CORRIENTES,20,Privado,Privado,2020-06-15,1,
2020-04-25,Corrientes,18,Capital,21,CORRIENTES,20,Público,Provincial,2020-06-15,10,5.0
2020-04-25,Entre Ríos,30,Paraná,84,PARANA,160,Público,Provincial,2020-06-15,25,
2020-04-25,Formosa,34,Formosa,14,FORMOSA,20,Público,Provincial,2020-06-15,9,
2020-04-25,Jujuy,38,Dr. Manuel Belgrano,21,SAN SALVADOR DE JUJUY,60,Público,Provincial,2020-06-15,21,
2020-04-25,La Pampa,42,Capital,21,SANTA ROSA,20,Público,Provincial,2020-06-15,3,
2020-04-25,La Rioja,46,Capital,14,LA RIOJA,10,Público,Provincial,2020-06-15,18,
2020-04-25,Mendoza,50,Capital,7,2A. SECCION,10,Privado,Privado,2020-06-15,1,
2020-04-25,Mendoza,50,Capital,7,3A. SECCION,10,Público,Provincial,2020-06-15,12,
2020-04-25,Mendoza,50,Godoy Cruz,21,GODOY CRUZ,10,Público,Provincial,2020-06-15,10,1.0
2020-04-25,Mendoza,50,San Rafael,105,SAN RAFAEL  (CIUDAD DE SAN RAFAEL),210,Público,Provincial,2020-06-15,6,
2020-04-25,Misiones,54,Capital,28,POSADAS (MUNICIPIO DE POSADAS),30,Privado,Privado,2020-06-15,1,
2020-04-25,Misiones,54,Capital,28,POSADAS (MUNICIPIO DE POSADAS),30,Público,Provincial,2020-06-15,9,
2020-04-25,Neuquén,58,Confluencia,35,NEUQUEN,70,Privado,Privado,2020-06-15,5,
2020-04-25,Neuquén,58,Confluencia,35,NEUQUEN,70,Público,Provincial,2020-06-15,31,5.0
2020-04-25,Río Negro,62,Adolfo Alsina,7,VIEDMA,90,Público,Provincial,2020-06-15,46,19.0
2020-04-25,Río Negro,62,General Roca,42,VILLA REGINA,560,Público,Provincial,2020-06-15,1,1.0
2020-04-25,Río Negro,62,General Roca,42,GENERAL ROCA,450,Privado,Privado,2020-06-15,9,
2020-04-25,Río Negro,62,General Roca,42,GENERAL ROCA,450,Público,Provincial,2020-06-15,3,
2020-04-25,Río Negro,62,Bariloche,21,SAN CARLOS DE BARILOCHE,60,Público,Provincial,2020-06-15,16,3.0
2020-04-25,Salta,66,Capital,28,SALTA,50,Público,Provincial,2020-06-15,5,
2020-04-25,San Juan,70,Capital,28,SAN JUAN,10,Público,Provincial,2020-06-15,12,
2020-04-25,San Juan,70,Rivadavia,84,RIVADAVIA,10,Público,Provincial,2020-06-15,1,
2020-04-25,San Luis,74,La Capital,56,SAN LUIS,150,Público,Provincial,2020-06-15,1,
2020-04-25,San Luis,74,General Pedernera,35,VILLA MERCEDES,70,Público,Provincial,2020-06-15,1,
2020-04-25,Santa Cruz,78,Güer Aike,21,RIO GALLEGOS,40,Público,Provincial,2020-06-15,8,1.0
2020-04-25,Santa Fe,82,General López,42,VENADO TUERTO,290,Privado,Privado,2020-06-15,17,
2020-04-25,Santa Fe,82,La Capital,63,SANTA FE,170,Público,Provincial,2020-06-15,35,1.0
2020-04-25,Santa Fe,82,Rosario,84,ROSARIO,270,Privado,Privado,2020-06-15,23,1.0
2020-04-25,Santa Fe,82,Rosario,84,ROSARIO,270,Público,Municipal,2020-06-15,122,3.0
2020-04-25,Santiago del Estero,86,Capital,49,SANTIAGO DEL ESTERO,110,Público,Provincial,2020-06-15,6,1.0
2020-04-25,Tierra del Fuego,94,Ushuaia,14,USHUAIA,20,Público,Provincial,2020-06-15,20,1.0
2020-04-25,Tucumán,90,Capital,84,SAN MIGUEL DE TUCUMAN,10,Público,Provincial,2020-06-15,85,4.0
2020-04-26,CABA,2,COMUNA 1,1,RETIRO,10,Privado,Privado,2020-06-15,7,1.0
2020-04-26,CABA,2,COMUNA 2,2,RECOLETA,10,Privado,Privado,2020-06-15,172,19.0
2020-04-26,CABA,2,COMUNA 2,2,RECOLETA,10,Público,Municipal,2020-06-15,59,11.0
2020-04-26,CABA,2,COMUNA 2,2,RECOLETA,10,Público,Universitario público,2020-06-15,121,17.0
2020-04-26,CABA,2,COMUNA 4,4,BARRACAS,10,Público,Municipal,2020-06-15,11,
2020-04-26,CABA,2,COMUNA 4,4,PARQUE PATRICIOS,10,Público,Nacional,2020-06-15,203,13.0
2020-04-26,CABA,2,COMUNA 4,4,PARQUE PATRICIOS,10,Público,Municipal,2020-06-15,40,4.0
2020-04-26,CABA,2,COMUNA 5,5,ALMAGRO,10,Privado,Privado,2020-06-15,26,1.0
2020-04-26,CABA,2,COMUNA 5,5,BOEDO,10,Privado,Privado,2020-06-15,37,
2020-04-26,CABA,2,COMUNA 6,6,CABALLITO,10,Público,Municipal,2020-06-15,16,
2020-04-26,CABA,2,COMUNA 6,6,CABALLITO,10,Público,FFAA/Seguridad,2020-06-15,17,2.0
2020-04-26,CABA,2,COMUNA 7,7,FLORES,10,Privado,Privado,2020-06-15,6,
2020-04-26,CABA,2,COMUNA 14,14,PALERMO,10,Privado,Privado,2020-06-15,49,1.0
2020-04-26,Buenos Aires,6,La Plata,441,LA PLATA,30,Público,Provincial,2020-06-15,104,8.0
2020-04-26,Buenos Aires,6,Malvinas Argentinas,515,PABLO NOGUES,60,Público,Municipal,2020-06-15,6,1.0
2020-04-26,Buenos Aires,6,Avellaneda,35,WILDE,10,Público,Provincial,2020-06-15,99,3.0
2020-04-26,Buenos Aires,6,Morón,568,VILLA SARMIENTO,10,Público,Nacional,2020-06-15,32,6.0
